chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1602544476,2020-10-12T23:14:36Z,9A7KXP-10,9A1AYZ-10,30(15/5),0,<,9A7KXP-10,/<,,,,,,,,,UIview 32 bit apps,,,"IGATE,MSG_CNT=104,LOC_CNT=39"
0,1602544683,2020-10-12T23:18:03Z,9A1AYZ-11,9A1AYZ-11,36(14/5),0,!,9A1AYZ-11,/I,45.742000,15.605167,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate&W1 JAPETIC   RK Dubrava  https://www.croatia-digital-group.com
0,1602544688,2020-10-12T23:18:08Z,9A1AYZ-11,9A1AYZ-11,33(13/5),0,>,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - CRLNet.103 WX3IN1 Plus 2.0 v1.13 / 2.8C / 14.0V
0,1602544699,2020-10-12T23:18:19Z,S59GCD-12,9A1AYZ-10,32(16/6),0,D,S59GCD-12,/j,,,,,,,,,,,,
0,1602544837,2020-10-12T23:20:37Z,S59GCD-12,RELAY,32(15/5),0,=,S59GCD-12,L#,46.183167,15.208167,,,,,,,DIGI_NED,,,DIGI_NED: Malic
0,1602545032,2020-10-12T23:23:52Z,E79VTR-11,9A1AYZ-10,32(15/6),0,T,E79VTR-11,/O,,,,,,,,,Open Track,,"Seq=110, A1=528, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602545054,2020-10-12T23:24:14Z,9A1AYZ-10,9A1AYZ-10,32(16/5),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602545237,2020-10-12T23:27:17Z,9A7KXP-1,9A1AYZ-10,31(15/6),0,!,9A7KXP-1,/7,45.899333,15.947333,,,,,,,Open Track,,, 12.3V 25C APRS DIGI VIDIKOVAC-SLJEME asl 1035m  CRLNet.077
0,1602545237,2020-10-12T23:27:17Z,9A7KXP-1,9A1AYZ-10,35(16/5),0,T,9A7KXP-1,/a,,,,,,,,,Open Track,,"Seq=52, A1=495, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602545239,2020-10-12T23:27:19Z,9A7KXP-1,9A7KXP-4,28(12/5),1,T,9A7KXP-1,/a,,,,,,,,,Open Track,,"Seq=52, A1=495, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602545367,2020-10-12T23:29:27Z,9A7KXP-3,9A1AYZ-10,31(14/5),0,!,9A7KXP-3,/6,45.853333,16.279333,,,,,,,SQ3PLX http://microsat.com.pl/,,,  Solarna telemetrija klijeti- Igate i APRS Digi W1 CRLNet.073
0,1602545682,2020-10-12T23:34:42Z,9A1AYZ-12,9A1AYZ-10,31(16/5),0,!,9A1AYZ-12,/5,44.828000,14.992833,,,,,,,Open Track,,, 12.2V -25C Solarni APRS Digi-Velebitska Pljesivica asl 1656m CRLNet111
0,1602545682,2020-10-12T23:34:42Z,9A1AYZ-12,9A1AYZ-10,33(16/6),0,T,9A1AYZ-12,/j,,,,,,,,,Open Track,,"Seq=0, A1=490, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=1, D8=0",
0,1602545730,2020-10-12T23:35:30Z,9A7KXP-3,9A1AYZ-10,36(15/6),0,>,9A7KXP-3,/f,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - WX3IN1 Plus 2.0 - v1.13 - 4.9C - 12.1V
0,1602546037,2020-10-12T23:40:37Z,S59GCD-12,RELAY,32(14/5),1,=,S59GCD-12,L#,46.183167,15.208167,,,,,,,DIGI_NED,,,DIGI_NED: Malic
0,1602546144,2020-10-12T23:42:24Z,9A1AYZ-10,9A1AYZ-10,32(16/5),0,!,9A1AYZ-10,/#,45.854333,16.050000,,,,,,,>40 APRSmax,,,9A1AYZ Grad Mladih JN85AU
0,1602546245,2020-10-12T23:44:05Z,9A7KXP-10,9A1AYZ-10,32(16/5),0,=,9A7KXP-10,/Z,45.829833,16.292500,,,,,,,UIview 32 bit apps,,,APRS Poruke  i upravljanje {UIV32N}
0,1602546255,2020-10-12T23:44:15Z,E79VTR-11,9A1AYZ-10,33(16/5),0,T,E79VTR-11,/O,,,,,,,,,Open Track,,"Seq=111, A1=528, A2=0, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602546288,2020-10-12T23:44:48Z,9A1AYZ-11,9A1AYZ-11,30(13/5),0,:,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1602546289,2020-10-12T23:44:49Z,9A1AYZ-11,9A1AYZ-11,33(13/5),0,:,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1602546289,2020-10-12T23:44:49Z,9A1AYZ-11,9A1AYZ-11,34(14/5),0,:,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1602546298,2020-10-12T23:44:58Z,9A1AYZ-11,9A1AYZ-11,37(13/5),0,T,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"JAPETIC 5' Stats.: Seq=68, Rx10m=190 Pkt, Rx1h=1060 Pkt, Dg10m=0 Pkt, DgR=0.001 Pcnt, Temp=2.5 C, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1602546352,2020-10-12T23:45:52Z,9A7KXP-4,9A1AYZ-10,32(14/6),0,T,9A7KXP-4,/b,,,,,,,,,Open Track,,"Seq=24, A1=0, A2=124, A3=0, A4=0, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602546423,2020-10-12T23:47:03Z,9A1AYZ-11,9A1AYZ-11,38(14/5),0,!,9A1AYZ-11,/I,45.742000,15.605167,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate&W1 JAPETIC   RK Dubrava  https://www.croatia-digital-group.com
0,1602546428,2020-10-12T23:47:08Z,9A1AYZ-11,9A1AYZ-11,36(13/5),0,>,9A1AYZ-11,/O,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,http://crlnet.it - CRLNet.103 WX3IN1 Plus 2.0 v1.13 / 2.9C / 14.0V
0,1602546498,2020-10-12T23:48:18Z,9A7KXP-3,9A7KXP-3,23(10/4),1,T,9A7KXP-3,/f,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Seq=220, A1=64, A2=131, A3=99, A4=124, A5=137, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1602547107,2020-10-12T23:58:27Z,9A7KXP-3,9A1AYZ-10,33(15/5),0,!,9A7KXP-3,/6,45.853333,16.279333,,,,,,,SQ3PLX http://microsat.com.pl/,,,  Solarna telemetrija klijeti- Igate i APRS Digi W1 CRLNet.073
